time,wind_speed,temp,humidity,pressure,rain,wind_smooth,midi_note,change_rate,chord_inversion,rhythm_density,humidity_code,pressure_diff
2026-05-28 15:40:00,3.0836269455985588,21.3850403487013,90.22267041618205,994.4085900471188,0.00030046945278003323,3.0834366024878173,54,1,-5,0,9,-19
2026-05-28 15:50:00,3.0556813847205597,21.371580501935032,90.26013735623862,994.2618261110688,0.0003318196369937077,3.0554445175974423,54,1,-5,0,9,-19
2026-05-28 16:00:00,3.0251979618091593,21.359204121524364,90.29001376180665,994.1177191407905,0.00034879025101832486,3.0249145706736655,54,1,-5,0,9,-19
2026-05-28 16:10:00,2.9916782053031836,21.34789692743541,90.31214449843966,993.9773799087351,0.00035294494555562333,2.991348290155314,54,1,-5,0,9,-19
2026-05-28 16:20:00,2.9546236436414604,21.3376446396343,90.32637443169124,993.8419191873545,0.0003458473713073411,2.9542472044812143,54,1,-5,0,9,-19
2026-05-28 16:30:00,2.9135358052628155,21.328432978087132,90.33254842711479,993.7124477490997,0.00032906117897521655,2.913112842090194,54,1,-5,0,9,-19
2026-05-28 16:40:00,2.867916218606077,21.32024766276004,90.33051135026393,993.5900763664231,0.00030415001926098787,2.867446731421079,54,1,-5,0,9,-19
2026-05-28 16:50:00,2.817266412110071,21.313074413619134,90.32010806669214,993.4759158117756,0.00027267754286639336,2.8167504009126967,53,1,-5,0,9,-20
2026-05-28 17:00:00,2.761087914213624,21.306898950630533,90.30118344195297,993.3710768576091,0.00023620740049317123,2.760525379003874,53,1,-5,0,9,-20
2026-05-28 17:10:00,2.6988822533555648,21.301706993760362,90.27358234159993,993.2766702763754,0.00019630324284305967,2.6982731941334377,53,2,-5,0,9,-20
2026-05-28 17:20:00,2.6301509579747178,21.297484262974738,90.23714963118655,993.1938068405257,0.00015452872061779706,2.6294953747402148,53,2,-5,0,9,-20
2026-05-28 17:30:00,2.55439555650991,21.29421647823976,90.19173017626632,993.1235973225114,0.00011244748451912144,2.5536934492630317,53,2,-5,0,9,-20
2026-05-28 17:40:00,2.471117577399971,21.291889359521573,90.13716884239282,993.067152494785,7.162318524877131e-05,2.4703689461407157,53,2,-5,0,9,-20
2026-05-28 17:50:00,2.379818549083725,21.29048862678628,90.07331049511954,993.0255831297973,3.361947350848469e-05,2.3790233938120933,52,2,-5,0,9,-20
2026-05-28 18:00:00,2.28,21.29,90.0,993.0,0.0,2.27917653007058,52,2,-5,0,9,-20
2026-05-28 18:10:00,2.1715118518514225,21.29051707025428,89.91658715390854,992.9910784473791,-2.800202284903019e-05,2.1708187487827666,52,3,-5,0,9,-20
2026-05-28 18:20:00,2.055597599395821,21.292564913142375,89.82044147900257,992.9977520920578,-5.047513570729538e-05,2.055053072542518,52,3,-5,0,9,-20
2026-05-28 18:30:00,1.933849130654825,21.29677647538298,89.70843742876042,993.0185191236927,-6.783831751757069e-05,1.933453180016874,51,3,-5,0,9,-20
2026-05-28 18:40:00,1.807858333650063,21.30378470369478,89.57744945666033,993.0518777319423,-8.05105472226313e-05,1.8076109592274636,51,3,-5,0,9,-20
2026-05-28 18:50:00,1.679217096403163,21.31422254479646,89.42435201618053,993.0963261064629,-8.891080376525226e-05,1.6791182981959156,51,3,-5,0,9,-20
2026-05-28 19:00:00,1.5495173069357537,21.328722945406707,89.24601956079931,993.1503624369121,-9.345806608820872e-05,1.5495670849438588,50,3,-5,0,9,-20
